0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.2,400,1250,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,-,-,-,-
1.1,400,1250,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,-,-,-,-
1,400,1250,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,12.95,0.07,5.65,7.7
0.9,400,1250,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,15.11,0.17,6.75,9.3
1.3,400,1500,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,8.43,0.01,2.83,5.5
1.2,400,1500,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,9.54,0.12,4.72,9.3
1.1,400,1500,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,10.89,0.23,5.29,10.4
1,400,1500,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,12.57,0.34,5.84,11.2
0.9,400,1500,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,14.71,0.44,6.5,11.9
1.3,400,1750,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,8.09,0.22,4.2,10.8
1.2,400,1750,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,9.17,0.33,4.58,11.6
1.1,400,1750,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,10.49,0.44,5.03,12.4
1,400,1750,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,12.14,0.55,5.57,12.9
0.9,400,1750,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,14.23,0.66,6.22,13.6
1.3,400,2000,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,7.71,0.37,3.95,12.3
1.2,400,2000,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,8.76,0.48,4.33,12.9
1.1,400,2000,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,10.05,0.59,4.77,13.6
1,400,2000,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,11.65,0.7,5.29,14.1
0.9,400,2000,0.1,10,10,50,22,8,3,2,20,4,2,3000,20,13.7,0.81,5.92,14.6
1.3,400,1250,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,-,-,-,-
1.2,400,1250,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,-,-,-,-
1.1,400,1250,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,-,-,-,-
1,400,1250,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,12.95,0.07,5.65,7.7
0.9,400,1250,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,15.11,0.17,6.75,9.3
1.3,400,1500,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,8.43,0.01,2.83,5.5
1.2,400,1500,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,9.54,0.12,4.72,9.3
1.1,400,1500,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,10.89,0.23,5.29,10.4
1,400,1500,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,12.57,0.34,5.84,11.2
0.9,400,1500,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,14.71,0.44,6.5,11.9
1.3,400,1750,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,8.09,0.22,4.2,10.8
1.2,400,1750,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,9.17,0.33,4.58,11.6
1.1,400,1750,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,10.49,0.44,5.03,12.4
1,400,1750,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,12.14,0.55,5.57,12.9
0.9,400,1750,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,14.23,0.66,6.22,13.6
1.3,400,2000,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,7.71,0.37,3.95,12.3
1.2,400,2000,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,8.76,0.48,4.33,12.9
1.1,400,2000,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,10.05,0.59,4.77,13.6
1,400,2000,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,11.65,0.7,5.29,14.1
0.9,400,2000,0.1,10,10,50,20,8,3,2,20,4,2,3000,20,13.7,0.81,5.92,14.6
1.3,400,1250,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,-,-,-,-
1.2,400,1250,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,-,-,-,-
1.1,400,1250,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,-,-,-,-
1,400,1250,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,12.95,0.07,5.65,7.7
0.9,400,1250,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,15.11,0.17,6.75,9.3
1.3,400,1500,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,8.43,0.01,2.83,5.5
1.2,400,1500,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,9.54,0.12,4.72,9.3
1.1,400,1500,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,10.89,0.23,5.29,10.4
1,400,1500,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,12.57,0.34,5.84,11.2
0.9,400,1500,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,14.71,0.44,6.5,11.9
1.3,400,1750,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,8.09,0.22,4.2,10.8
1.2,400,1750,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,9.17,0.33,4.58,11.6
1.1,400,1750,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,10.49,0.44,5.03,12.4
1,400,1750,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,12.14,0.55,5.57,12.9
0.9,400,1750,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,14.23,0.66,6.22,13.6
1.3,400,2000,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,7.71,0.37,3.95,12.3
1.2,400,2000,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,8.76,0.48,4.33,12.9
1.1,400,2000,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,10.05,0.59,4.77,13.6
1,400,2000,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,11.65,0.7,5.29,14.1
0.9,400,2000,0.1,10,10,50,18,8,3,2,20,4,2,3000,20,13.7,0.81,5.92,14.6
1.3,400,1250,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,7.91,0.25,4.12,11.1
1.2,400,1250,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,8.96,0.36,4.49,11.9
1.1,400,1250,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,10.25,0.47,4.93,12.6
1,400,1250,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,11.85,0.58,5.45,13.2
0.9,400,1250,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,13.88,0.69,6.08,13.7
1.3,400,1500,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,7.42,0.46,3.8,12.9
1.2,400,1500,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,8.43,0.57,4.15,13.6
1.1,400,1500,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,9.67,0.68,4.58,14.2
1,400,1500,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,11.21,0.79,5.08,14.6
0.9,400,1500,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,13.18,0.9,5.69,15.2
1.3,400,1750,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,6.9,0.57,3.47,13.8
1.2,400,1750,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1.1,400,1750,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1,400,1750,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
0.9,400,1750,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1.3,400,2000,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1.2,400,2000,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1.1,400,2000,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1,400,2000,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
0.9,400,2000,0.1,10,10,50,22,8,6,2,20,4,2,2750,20,-,-,-,-
1.3,400,1250,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,7.91,0.25,4.12,11.1
1.2,400,1250,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,8.96,0.36,4.49,11.9
1.1,400,1250,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,10.25,0.47,4.93,12.6
1,400,1250,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,11.85,0.58,5.45,13.2
0.9,400,1250,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,13.88,0.69,6.08,13.7
1.3,400,1500,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,7.42,0.46,3.8,12.9
1.2,400,1500,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,8.43,0.57,4.15,13.6
1.1,400,1500,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,9.67,0.68,4.58,14.2
1,400,1500,0.1,10,10,50,20,8,6,2,20,4,2,2750,20,11.21,0.79,5.08,14.6
